doc_id,fname,sentence,sentence_without_stopwords,cooperative
58307,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2021,"Point the camera on your cell phone and watch the live stream on mental health Point the camera on your cell phone and watch the live stream on men's and women's health People who cooperate, care With this phrase in mind, we continue to re - double our care for the health of employees during the pandemic caused by the coronavirus.","Point camera cell phone watch live stream mental health Point camera cell phone watch live stream men's women's health People cooperate, care phrase mind, continue - double care health employees pandemic caused coronavirus.",COOP SICREDI VALE DO PIQUIRI
58324,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2021,"” Edirlene Duarte Rodrigues, business manager of Ubiratã (PR) Gender Male 40.1% Female 59.9%49 Digital50 ANNUAL REPORT 2021 - SICREDI VALE DO PIQUIRI ABCD PR/SPThese actions meet the SDGs: 51 We innovate with courage to generate a positive impact.","” Edirlene Duarte Rodrigues, business manager Ubiratã (PR) Gender Male 40.1% Female 59.9%49 Digital50 ANNUAL REPORT 2021 - VALE PIQUIRI ABCD PR/SPThese actions meet SDGs: 51 innovate courage generate positive impact.",COOP SICREDI VALE DO PIQUIRI
58509,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,I learned more about cooperativism and was able to make a difference in my locality.” Marcos Araújo Rodrigues Assis Chateaubriand (PR) “I learned a lot from the Women's Committee.,learned cooperativism able make difference locality.” Marcos Araújo Rodrigues Assis Chateaubriand (PR) “I learned lot Women's Committee.,COOP SICREDI VALE DO PIQUIRI
58510,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"The way Sicredi deals with the details of society, especially women, changed my way of seeing several things.","way deals details society, especially women, changed way seeing several things.",COOP SICREDI VALE DO PIQUIRI
58516,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"For employees, opportunities must also be equal, regardless of gender, age and social class, for example.","employees, opportunities must also equal, regardless gender, age social class, example.",COOP SICREDI VALE DO PIQUIRI
58541,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"Cooperation in Ponta do Lápis leads to education PR/SPRESPONSIBLE SOLUTIONS ďĈū ēĚ ĚēƭČîďĈū ǶŠîŠČĚĿƑî ĚŞ Pérola Independente (PR) ENEF Week In the National Financial Education Week (ENEF Week), an initiative of the Brazilian Financial Education Forum education All agencies held events with members, schools and the Youth and Women committees.","Cooperation Ponta Lápis leads education PR/SPRESPONSIBLE SOLUTIONS ďĈū ēĚ ĚēƭČîďĈū ǶŠîŠČĚĿƑî ĚŞ Pérola Independente (PR) ENEF Week National Financial Education Week (ENEF Week), initiative Brazilian Financial Education Forum education agencies held events members, schools Youth Women committees.",COOP SICREDI VALE DO PIQUIRI
58597,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"Credit for women entrepreneursIs intended for micro, small and medium-sized enterprises led by women, ŕĺĚƑĚƙ ēĚƥĚŠēū ŞîĿƙ ēĚ Ȇȁʣ ēū ČîƎĿƥîŕ ƙūČĿîŕ ēū ĚŞƎƑĚĚŠēĿŞĚŠƥūɍ ~ ūċŏĚƥĿǄū ēî ĿŠĿČĿ îƥĿǄî ě boost companies and generate more economic growth.","Credit women entrepreneursIs intended micro, small medium-sized enterprises led women, ŕĺĚƑĚƙ ēĚƥĚŠēū ŞîĿƙ ēĚ Ȇȁʣ ēū ČîƎĿƥîŕ ƙūČĿîŕ ēū ĚŞƎƑĚĚŠēĿŞĚŠƥūɍ ~ ūċŏĚƥĿǄū ēî ĿŠĿČĿ îƥĿǄî ě boost companies generate economic growth.",COOP SICREDI VALE DO PIQUIRI
58646,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"Total Employees: 1,352 By gender: 542 male and 810 female Leadership positions: 74 male and 22 female Training for employees 104 in online format, totaling 715 class hours 204 in-person, totaling 2,908 class hours 60,115 online courses through the internal platform Sicredi Aprendi, totaling 33,242 class hours 52 ANNUAL REPORT 2022 • SICREDI VALE DO PIQUIRI ABCD PR/SPLOCAL DEVELOPMENTBest companies to work for All this affection and care for people was re - ǷĚƥĿēū Šî ƎĚƙƐƭĿƙî îƎŕĿČîēî ƎĚŕî ČūŠƙƭŕƥūƑĿî ĳŕūċîŕ Great Place to Work (GPTW), which once again Šūƙ ČĚƑƥĿǶČū ƭ ČūŞū ƭŞî ēîƙ ŞĚŕĺūƑĚƙ ĚŞƎƑĚƙîƙ to work with.","Total Employees: 1,352 gender: 542 male 810 female Leadership positions: 74 male 22 female Training employees 104 online format, totaling 715 class hours 204 in-person, totaling 2,908 class hours 60,115 online courses internal platform Aprendi, totaling 33,242 class hours 52 ANNUAL REPORT 2022 • VALE PIQUIRI ABCD PR/SPLOCAL DEVELOPMENTBest companies work affection care people - ǷĚƥĿēū Šî ƎĚƙƐƭĿƙî îƎŕĿČîēî ƎĚŕî ČūŠƙƭŕƥūƑĿî ĳŕūċîŕ Great Place Work (GPTW), Šūƙ ČĚƑƥĿǶČū ƭ ČūŞū ƭŞî ēîƙ ŞĚŕĺūƑĚƙ ĚŞƎƑĚƙîƙ work with.",COOP SICREDI VALE DO PIQUIRI
58775,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"ENVIRONMENTAL GOVERNANCE SOCIALESG 20 ANNUAL REPORT 2022 • SICREDI VALE DO PIQUIRI ABCD PR/SPGENVIRONMENTAL value generation R$ 192 million in the credit portfolio for purchase and installation of photovoltaic equipment Neutralization of 100% of greenhouse gas emissions ESG investment fund composed of shares in companies on the Stock Exchange that are references in good environmental, social and governance practicesSOCIAL + 4 thousand children and DGROHVFHQWHV EHQHǥFLDGRV through the A União Faz a Vida Program in 2022 R$ 2,542,290.00 in social investment + 42 thousand people impacted by C Day actions + 10 thousand people impacted by education programs ǥQDQFHLUD 14 locations where we are the only institution ǥQDQFHLUDGOVERNANCE Model of governance recognized worldwide Focus on the associate, the owner of the business 12 thousand associates participating in the assemblies 3,545 trained in the Crescer Program Women's Committee and Youth Committee support the diversity of governance bodies 2 1 They are the owners of the business and have the right to vote with equal weight in cooperative decisions, regardless of the volume of resources applied.","ENVIRONMENTAL GOVERNANCE SOCIALESG 20 ANNUAL REPORT 2022 • VALE PIQUIRI ABCD PR/SPGENVIRONMENTAL value generation R$ 192 million credit portfolio purchase installation photovoltaic equipment Neutralization 100% greenhouse gas emissions ESG investment fund composed shares companies Stock Exchange references good environmental, social governance practicesSOCIAL + 4 thousand children DGROHVFHQWHV EHQHǥFLDGRV União Faz Vida Program 2022 R$ 2,542,290.00 social investment + 42 thousand people impacted C Day actions + 10 thousand people impacted education programs ǥQDQFHLUD 14 locations institution ǥQDQFHLUDGOVERNANCE Model governance recognized worldwide Focus associate, owner business 12 thousand associates participating assemblies 3,545 trained Crescer Program Women's Committee Youth Committee support diversity governance bodies 2 1 owners business right vote equal weight cooperative decisions, regardless volume resources applied.",COOP SICREDI VALE DO PIQUIRI
58805,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"The Women's Committee aims to give more space and visibility for women to grow and take on leadership roles, focusing on cooperative management.","Women's Committee aims give space visibility women grow take leadership roles, focusing cooperative management.",COOP SICREDI VALE DO PIQUIRI
58806,COOP SICREDI VALE DO PIQUIRI\relatorio_anual_2022,"This protagonism is perceived when women mobilize and get involved in the creation of local Event Eu, Mulher committees in São Paulo (SP).","protagonism perceived women mobilize get involved creation local Event Eu, Mulher committees São Paulo (SP).",COOP SICREDI VALE DO PIQUIRI
59285,COOP SICREDI VALE DO RIO PARDO\relatorio_anual_2021_internet,"Mitra Diocesana Santa Cruz do Sul - English for everyone CPM Eeef Professor Affonso Pedro Rabuske — Audiovisual Resources and their Importance in Learning CPM Emef Felipe Becker - Revitalizing the Reading Room and Incentivizing the Practice of Reading as a Source of Information and Pleasure 15 Centro Promotional João XXIII - Centro Promotional João XXIII Rotary Cluhe Verlérlcio Aires Chimarrﬁo — Maintenance and Preservation of the Springs of the Arroio Castelhano Rotary Club Venﬁncio Aires — SOS Castelhano - Recovering Springs Nucleo de Cuﬂura of Venﬁncio Aires — Access to Research/Information for the Community in General and Cataloging the Collection of the Casa de Cultura CPM Eeem Frida Reckziegel - Project Cultivar 2021 APAE de Venancio Aires — Health and Wellbeing Esperanga Azul - Associagéo Pro - Autismo de Venéincio Airesl RS — Multiprofessional Care Children and Adolescents with Autism Spectrum Disorder (ASD) Citizenship Action Against Hunger and Poverty in Venéncio Aires - Improvements in the Vale Verde Educational Informatics Laboratory CPM Emei Crianga Feliz — Brinquedao Union of Family Farmer Workers of Santa Cruz do Sul - Cooperative Community CPM Emef Nossa Senhora da Gloria — Conexao Gloria CPM Emef Guararapes — Revitalization of the Ilpi Lar Sinimbu shelter - Health and Longevity Association of Food Producers Farmers — Giro pela Vida Association M505 Who Make Art - Weaving the Future Support Group for the Sinimbu Military Brigade — Educational Program for Resistance to Drugs and Violence — PROERD CPM Emef Narciso Mariante de Campos ~ Quality education: in search of technological resources for interactive and motivating learning Women's League to Combat Cancer of Venéincio Aires - Purchase of nutritional diets, computer for patient registration, gazebo for entity publicity events and a bicycle to deliver medicines and materials to patients Associagéo Uniéo Bairros Futsal (AUBF) ~ Children's Day —AUBF Original Social Project Selo R17 — Futsal: in search of gender equality and in the fight for the environment Pre-Public Security Community Council of Venéncio Aires - Quality of life and work to benefit the community Evangelical Community of Venéncio Aires ~ Canto Coral Syndicate of Workers in Footwear and Clothing of Venéncio Aires and Mato Leitﬁo — Education as a Form of Social Inclusion Evangelical Community De Linha Maredial Floriano ~ Accessible bathroom NGO Parceiros da Esperanga — PARESP interactive Association Sports and Recreation Friendship - Play Fair, Dispose Right CPM Emef S50 Judas Tadeu - Restructuring of the Patio Pedagogico Mitra Diocesarla Santa Cruz do Sul — Coral Sao Martinho Rural Workers Union of Venéncio Aires - Social inclusion of the elderly lasl and farmers in digital era Associagao Esportiva Cultural e Recreativa S50 Luiz —Gender Equality Beyond the Futsal Ouadras CPM Emef Nero Pereira De Freitas — Innovation of the Learning Object — Cooperativa Escolar Verde Vale Community Council for Public Security Vale Verde - Contributing to the quality of life of the Vale Verde community CPM Emef Professor Odette Pedreira De Mello — Revitalizing external spaces at our school CPM Eeef Frederico Augusto Hanemann — Learning to Learn - Learning Laborer Funclagﬁo De Saﬁde Dr. Jacob Blesz — Nursing Station Infrastructure — Opportunity for Qualiﬁcation of Care: 2: Association of Artisans of Vera Cruz community — Conscious Crafts Scout Group Vera Cruz - 72/RS — A place to spread knowledge Association of Special Friends Mfios Dadas (Adae) — Sensory Integration Therapeutic Room for People with Disabilities Rotary Club of Vera Cruz - Wheelchair CTG Cancleeiro da Amizade — Structuring of Equine Therapy 16 Annual Report 2021/ Sicredi Vale do Rio Pardo RS Day C: 26 tons of food An action, which was part of the activities of Cooperation Day (Day C), which took place on the 3rd of July, resulted in the collection of 26 tons of non-perishable food for assistance entities in the nine municipalities in the Sicredi Vale do Rio Pardo RS base of operations.","Mitra Diocesana Santa Cruz Sul - English everyone CPM Eeef Professor Affonso Pedro Rabuske — Audiovisual Resources Importance Learning CPM Emef Felipe Becker - Revitalizing Reading Room Incentivizing Practice Reading Source Information Pleasure 15 Centro Promotional João XXIII - Centro Promotional João XXIII Rotary Cluhe Verlérlcio Aires Chimarrﬁo — Maintenance Preservation Springs Arroio Castelhano Rotary Club Venﬁncio Aires — SOS Castelhano - Recovering Springs Nucleo de Cuﬂura Venﬁncio Aires — Access Research/Information Community General Cataloging Collection Casa de Cultura CPM Eeem Frida Reckziegel - Project Cultivar 2021 APAE de Venancio Aires — Health Wellbeing Esperanga Azul - Associagéo Pro - Autismo de Venéincio Airesl RS — Multiprofessional Care Children Adolescents Autism Spectrum Disorder (ASD) Citizenship Action Hunger Poverty Venéncio Aires - Improvements Vale Verde Educational Informatics Laboratory CPM Emei Crianga Feliz — Brinquedao Union Family Farmer Workers Santa Cruz Sul - Cooperative Community CPM Emef Nossa Senhora da Gloria — Conexao Gloria CPM Emef Guararapes — Revitalization Ilpi Lar Sinimbu shelter - Health Longevity Association Food Producers Farmers — Giro pela Vida Association M505 Make Art - Weaving Future Support Group Sinimbu Military Brigade — Educational Program Resistance Drugs Violence — PROERD CPM Emef Narciso Mariante de Campos ~ Quality education: search technological resources interactive motivating learning Women's League Combat Cancer Venéincio Aires - Purchase nutritional diets, computer patient registration, gazebo entity publicity events bicycle deliver medicines materials patients Associagéo Uniéo Bairros Futsal (AUBF) ~ Children's Day —AUBF Original Social Project Selo R17 — Futsal: search gender equality fight environment Pre-Public Security Community Council Venéncio Aires - Quality life work benefit community Evangelical Community Venéncio Aires ~ Canto Coral Syndicate Workers Footwear Clothing Venéncio Aires Mato Leitﬁo — Education Form Social Inclusion Evangelical Community De Linha Maredial Floriano ~ Accessible bathroom NGO Parceiros da Esperanga — PARESP interactive Association Sports Recreation Friendship - Play Fair, Dispose Right CPM Emef S50 Judas Tadeu - Restructuring Patio Pedagogico Mitra Diocesarla Santa Cruz Sul — Coral Sao Martinho Rural Workers Union Venéncio Aires - Social inclusion elderly lasl farmers digital era Associagao Esportiva Cultural e Recreativa S50 Luiz —Gender Equality Beyond Futsal Ouadras CPM Emef Nero Pereira De Freitas — Innovation Learning Object — Cooperativa Escolar Verde Vale Community Council Public Security Vale Verde - Contributing quality life Vale Verde community CPM Emef Professor Odette Pedreira De Mello — Revitalizing external spaces school CPM Eeef Frederico Augusto Hanemann — Learning Learn - Learning Laborer Funclagﬁo De Saﬁde Dr. Jacob Blesz — Nursing Station Infrastructure — Opportunity Qualiﬁcation Care: 2: Association Artisans Vera Cruz community — Conscious Crafts Scout Group Vera Cruz - 72/RS — place spread knowledge Association Special Friends Mfios Dadas (Adae) — Sensory Integration Therapeutic Room People Disabilities Rotary Club Vera Cruz - Wheelchair CTG Cancleeiro da Amizade — Structuring Equine Therapy 16 Annual Report 2021/ Vale Rio Pardo RS Day C: 26 tons food action, part activities Cooperation Day (Day C), took place 3rd July, resulted collection 26 tons non-perishable food assistance entities nine municipalities Vale Rio Pardo RS base operations.",COOP SICREDI VALE DO RIO PARDO
59290,COOP SICREDI VALE DO RIO PARDO\relatorio_anual_2021_internet,"N|:lmEI'0 of food collected by municipality: Vera Cruz 1550 kg Venéncio Aires 10,998 kg Passo do Sobrado 1,200 kg Santa Cruz do Sul 8,798 kg Sinimbu 500 kg Rio Pardo 740 kg Herveiras 557 kg GeneralCamara 1,200 kg Vale Verde 400 kg Entities benefiting from the donations: Vera Cruz — Liga Feminina de Combating Cancer, Hospitalvera Cruz, Association of Special Friends (ADAE) and Social Assistance Venéncio Aires — Association of Parents and Friends of the Exceptional (APAE), League to Combat Women's Cancer — no, Centro PromocionalJoao XXIII, Food Bank, Hospital Sac Sebastiao Ma'rtir and NGO Joaninhas do Bem Passo do Sobrado — Social Assistance Reference Center (CRAS) Santa Cruz do Sul — Grupo do Bem, Grupo Quanto Vale Um Sorriso (QVUS), Association of Aid to the Needy (Asan), Filhos de Siao (Ministério Siao), Paroquia Santo Antonio, Paréquia Espfrito Santo, Comunida— de Jesus Mestre da Palavra, Rotary Club Cidade Alta — Linha Santa Cruz, Hospital Monte Alverne, Escola Municipalde Early childhood education Pao de Mel, Hospital Dr. AnuarAesse and families in situations of social vulnerability in the locality — partnership with the Family Health Strategy (ESF) of Alto Paredao Sinimbu — Families affected by the pandemic who have contact with local partner entities Rio Pardo — Casa da Crianga and Lar Esperanca Mary Taranger Herveiras — Social Assistance Reference Center (CRAS) General Cémara — Social Assistance Reference Center (CRAS) Vale Verde — Social Assistance Reference Center Social Assistance (CRAS) 18 Annual Report 2021 /Sicredi Vale do Rio Pardo RS Social and Educational Programs For 2022, the aim is to maintain and further expand the Cooperagéo Na Ponta do Lépis, School Cooperatives and Plante o Futuro program.","N|:lmEI'0 food collected municipality: Vera Cruz 1550 kg Venéncio Aires 10,998 kg Passo Sobrado 1,200 kg Santa Cruz Sul 8,798 kg Sinimbu 500 kg Rio Pardo 740 kg Herveiras 557 kg GeneralCamara 1,200 kg Vale Verde 400 kg Entities benefiting donations: Vera Cruz — Liga Feminina de Combating Cancer, Hospitalvera Cruz, Association Special Friends (ADAE) Social Assistance Venéncio Aires — Association Parents Friends Exceptional (APAE), League Combat Women's Cancer — no, Centro PromocionalJoao XXIII, Food Bank, Hospital Sac Sebastiao Ma'rtir NGO Joaninhas Bem Passo Sobrado — Social Assistance Reference Center (CRAS) Santa Cruz Sul — Grupo Bem, Grupo Quanto Vale Um Sorriso (QVUS), Association Aid Needy (Asan), Filhos de Siao (Ministério Siao), Paroquia Santo Antonio, Paréquia Espfrito Santo, Comunida— de Jesus Mestre da Palavra, Rotary Club Cidade Alta — Linha Santa Cruz, Hospital Monte Alverne, Escola Municipalde Early childhood education Pao de Mel, Hospital Dr. AnuarAesse families situations social vulnerability locality — partnership Family Health Strategy (ESF) Alto Paredao Sinimbu — Families affected pandemic contact local partner entities Rio Pardo — Casa da Crianga Lar Esperanca Mary Taranger Herveiras — Social Assistance Reference Center (CRAS) General Cémara — Social Assistance Reference Center (CRAS) Vale Verde — Social Assistance Reference Center Social Assistance (CRAS) 18 Annual Report 2021 /Sicredi Vale Rio Pardo RS Social Educational Programs 2022, aim maintain expand Cooperagéo Na Ponta Lépis, School Cooperatives Plante Futuro program.",COOP SICREDI VALE DO RIO PARDO
59384,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"The entities covered were: • Congregação Evangélica Luterana Martinho Lutero • CPM Escola Estadual Frederico Kops • Ilpi Lar Sinimbu • CPM EMEF Guararapes • Grêmio Esportivo Sinimbu • CPM EMEI Criança Feliz • Support Group for the Sinimbu Military Brigade • Union of Family Farmers Workers of Santa Cruz do Sul • CPM EMEF Nossa Senhora da Glória • CPM EMEF Carlos Boettcher FilhoSINIMBU MICROCREDIT FOR THE FEMALE PUBLIC In March, the Sicredi Vale do Rio Pardo launched a microcredit line for entrepreneurs, with exclusive rates for women.","entities covered were: • Congregação Evangélica Luterana Martinho Lutero • CPM Escola Estadual Frederico Kops • Ilpi Lar Sinimbu • CPM EMEF Guararapes • Grêmio Esportivo Sinimbu • CPM EMEI Criança Feliz • Support Group Sinimbu Military Brigade • Union Family Farmers Workers Santa Cruz Sul • CPM EMEF Nossa Senhora da Glória • CPM EMEF Carlos Boettcher FilhoSINIMBU MICROCREDIT FEMALE PUBLIC March, Vale Rio Pardo launched microcredit line entrepreneurs, exclusive rates women.",COOP SICREDI VALE DO RIO PARDO
59385,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"The launch took place during the Empodere para Todas event, by Club Empodere, celebrating International Women's Day, with the presence of members of both institutions.","launch took place Empodere para Todas event, Club Empodere, celebrating International Women's Day, presence members institutions.",COOP SICREDI VALE DO RIO PARDO
59425,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"The entities covered were: • Aubf - Associação União Bairros Futsal • Association of Parents and Teachers of the Social Assistance Center of Venâncio Aires (CASVA) • Women's League to Combat Cancer of Venâncio Aires • Diocesan Mitra of Santa Cruz do Sul (São Paulo Parish) Martinho, São Sebastião Mártir Parish and Nossa Senhora de Lourdes Parish) • Esperança Azul - Pro-Autism Association of Venâncio Aires/RS • João XXIII Promotional Center • Rotary Club Venâncio Aires • Parents and Teachers Association of EMEF Narciso Mariante de Campos • Evangelical Community of Venâncio Aires • Pro-Public Security Community Council of Venâncio Aires • Citizenship Action Against Hunger and Poverty of Venâncio Aires • Rural Union of Venâncio Aires • Culture Center of Venâncio Aires • Association of Parents and Friends of the Exceptional of Venâncio Aires • Casa da Amizade of Venâncio Aires • Rotary Club Venâncio Aires Chimarrão • Chamber of Commerce Industry and Services of Venâncio Aires • Cooperative of Producers of Venâncio Aires – Cooprova • Rural Workers Union of Venâncio Aires • Footwear and Clothing Workers Union of Venâncio Aires and Mato Leitão • Association of Parents and Teachers of EMEF São Judas Tadeu • Association Tutaloko Trilha Clube • Non-Governmental Organization Parceiros da Esperança On July 11th, during the Ordinary Session of the Venâncio Aires City Council, Sicredi Vale do Rio Pardo received the Motion of Applause addressed to the Social Fund.","entities covered were: • Aubf - Associação União Bairros Futsal • Association Parents Teachers Social Assistance Center Venâncio Aires (CASVA) • Women's League Combat Cancer Venâncio Aires • Diocesan Mitra Santa Cruz Sul (São Paulo Parish) Martinho, São Sebastião Mártir Parish Nossa Senhora de Lourdes Parish) • Esperança Azul - Pro-Autism Association Venâncio Aires/RS • João XXIII Promotional Center • Rotary Club Venâncio Aires • Parents Teachers Association EMEF Narciso Mariante de Campos • Evangelical Community Venâncio Aires • Pro-Public Security Community Council Venâncio Aires • Citizenship Action Hunger Poverty Venâncio Aires • Rural Union Venâncio Aires • Culture Center Venâncio Aires • Association Parents Friends Exceptional Venâncio Aires • Casa da Amizade Venâncio Aires • Rotary Club Venâncio Aires Chimarrão • Chamber Commerce Industry Services Venâncio Aires • Cooperative Producers Venâncio Aires – Cooprova • Rural Workers Union Venâncio Aires • Footwear Clothing Workers Union Venâncio Aires Mato Leitão • Association Parents Teachers EMEF São Judas Tadeu • Association Tutaloko Trilha Clube • Non-Governmental Organization Parceiros da Esperança July 11th, Ordinary Session Venâncio Aires City Council, Vale Rio Pardo received Motion Applause addressed Social Fund.",COOP SICREDI VALE DO RIO PARDO
59427,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"The entities covered were: • CPM of EMEF Francisco Antonio de Borba Filho • CPM Escola Estadual Alexandrino de Alencar • Rural Workers Union of Passo do Sobrado • CTG - Centro de Tradições Gaúchas Gaudérios da Querência • Animal Protection Association of Passo do Sobrado • Voluntary Firefighters Association of Passo do Sobrado • CPM EMEF José de Anchieta On March 8, Sicredi Vale do Rio Pardo supported the 26th Regional Meeting of Rural Women Workers, which took place at Balneário Moraes, in Rincão de Nossa Senhora, in Passo do Sobrado, organized by the Regional Commission for Rural Women Workers and STR of the municipality.","entities covered were: • CPM EMEF Francisco Antonio de Borba Filho • CPM Escola Estadual Alexandrino de Alencar • Rural Workers Union Passo Sobrado • CTG - Centro de Tradições Gaúchas Gaudérios da Querência • Animal Protection Association Passo Sobrado • Voluntary Firefighters Association Passo Sobrado • CPM EMEF José de Anchieta March 8, Vale Rio Pardo supported 26th Regional Meeting Rural Women Workers, took place Balneário Moraes, Rincão de Nossa Senhora, Passo Sobrado, organized Regional Commission Rural Women Workers STR municipality.",COOP SICREDI VALE DO RIO PARDO
59428,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"The purpose of the event was to search for women rural workers for their protagonism, food sovereignty and collective health.","purpose event search women rural workers protagonism, food sovereignty collective health.",COOP SICREDI VALE DO RIO PARDO
59475,COOP SICREDI VALE DO RIO PARDO\sicredi_-_relatorio_2022_-_final,"Beneficiary entities: Vera Cruz - Association of Special Friends (ADAE), Women's League to Combat Cancer, Social Assistance, Grupo das Marias, Hospital Vera Cruz and CPM of Escola Estadual de Ensino Fundamental Frederico Augusto Hannemann Venâncio Aires - Hospital São Sebastião Mártir, Association of Parents and Friends of the Exceptional (Apae), Women's League to Combat Cancer, João XXIII Promotional Center, NGO Joaninhas do Bem, Paresp, Group of Trailers for deliveries in the interior, Shelter House and Food Bank Passo do Sobrado - Social Assistance Reference Center (CRAS) Santa Cruz do Sul - Gideões Social Center, Grupo do Bem, How Much a Smile is Worth, Mercado de Sião, Association of Aid to the Needy (Asan), Hospital Monte Alverne, Ministério Sião, Travessão Dona Josefa Youth Group, Paróquia Santo Antônio, Comunidade Jesus Mestre da Palavra, Rotary Club Cidade Alta and needy families in Monte Alverne and Alto Paredão Sinimbu - Social Assistance Reference Center (CRAS) Rio Pardo – Municipal Secretariat of Social Assistance Herveiras - Social Assistance Reference Center (CRAS) General Câmara - Social Assistance Reference Center (CRAS) Vale Verde - Cooperative Escolar Verde ValeThe objective of the Sicredi Vale do Rio Pardo Social Fund is to support actions of collective interest that positively impact the lives of people, communities and ecosystems.","Beneficiary entities: Vera Cruz - Association Special Friends (ADAE), Women's League Combat Cancer, Social Assistance, Grupo das Marias, Hospital Vera Cruz CPM Escola Estadual de Ensino Fundamental Frederico Augusto Hannemann Venâncio Aires - Hospital São Sebastião Mártir, Association Parents Friends Exceptional (Apae), Women's League Combat Cancer, João XXIII Promotional Center, NGO Joaninhas Bem, Paresp, Group Trailers deliveries interior, Shelter House Food Bank Passo Sobrado - Social Assistance Reference Center (CRAS) Santa Cruz Sul - Gideões Social Center, Grupo Bem, Much Smile Worth, Mercado de Sião, Association Aid Needy (Asan), Hospital Monte Alverne, Ministério Sião, Travessão Dona Josefa Youth Group, Paróquia Santo Antônio, Comunidade Jesus Mestre da Palavra, Rotary Club Cidade Alta needy families Monte Alverne Alto Paredão Sinimbu - Social Assistance Reference Center (CRAS) Rio Pardo – Municipal Secretariat Social Assistance Herveiras - Social Assistance Reference Center (CRAS) General Câmara - Social Assistance Reference Center (CRAS) Vale Verde - Cooperative Escolar Verde ValeThe objective Vale Rio Pardo Social Fund support actions collective interest positively impact lives people, communities ecosystems.",COOP SICREDI VALE DO RIO PARDO
60554,COOP SICREDI VALE SÃO FRANCISCO\demonstracoes_contabeis_2022,"Below we list some initiatives carried out in 2022: •Women's Committees: we seek to promote diversity and form new leaders for cooperatives, our committee brings strength to these initiatives in all regions where we operate.","list initiatives carried 2022: •Women's Committees: seek promote diversity form new leaders cooperatives, committee brings strength initiatives regions operate.",COOP SICREDI VALE SÃO FRANCISCO
61012,COOP SICREDI VALE SÃO FRANCISCO\relatorio_2022_final,"We also implemented the Women's Committee, which develops and supports female empowerment actions and prepares women to seek the job market and leadership positions in the community.","also implemented Women's Committee, develops supports female empowerment actions prepares women seek job market leadership positions community.",COOP SICREDI VALE SÃO FRANCISCO
61014,COOP SICREDI VALE SÃO FRANCISCO\relatorio_2022_final,"and Praça do Cooper activismassociates More than 265 millionMore than 7,9 thousand6 More than 43 million More than 140 millionReport 20 22 - Our C ooperative06 0406Our C ooperativeReport 20 22 - Highlights 2022 Women's Committee We launched on the 8th of March the Sicr edi Vale do São Francisco Women's Committee.","Praça Cooper activismassociates 265 millionMore 7,9 thousand6 43 million 140 millionReport 20 22 - C ooperative06 0406Our C ooperativeReport 20 22 - Highlights 2022 Women's Committee launched 8th March Sicr edi Vale São Francisco Women's Committee.",COOP SICREDI VALE SÃO FRANCISCO
61015,COOP SICREDI VALE SÃO FRANCISCO\relatorio_2022_final,"The objective of this program is to promote gender equity, empowerment and training of women so that they can increasingly assume new roles of leadership and leadership in Cooperation and in the community.","objective program promote gender equity, empowerment training women increasingly assume new roles leadership leadership Cooperation community.",COOP SICREDI VALE SÃO FRANCISCO
61020,COOP SICREDI VALE SÃO FRANCISCO\relatorio_2022_final,"Inspired by the 2030 agenda of the UN Global Compact and its 17 Sustainable Development Goals, the Sicredi Vale do São Francisc Women's Committee works directly in the areas of Quality Education (SDG 4), Gender Equality ( SDG 5) and Decent Work and Economic Growth (SDG 8).","Inspired 2030 agenda UN Global Compact 17 Sustainable Development Goals, Vale São Francisc Women's Committee works directly areas Quality Education (SDG 4), Gender Equality ( SDG 5) Decent Work Economic Growth (SDG 8).",COOP SICREDI VALE SÃO FRANCISCO
61301,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,introducing a new craft to around 15 women and guaranteeing extra income for families through the sale of crafts.,introducing new craft around 15 women guaranteeing extra income families sale crafts.,COOP SICREDI VANGUARDA PR_SP_RJ
61321,COOP SICREDI VANGUARDA PR_SP_RJ\relatorio_anual_2022,('E-:3 we are driven by the desire to '€'Z_> make the world a place where gender equality happens and 'women take leading roles and protagonism in society.,('E-:3 driven desire '€'Z_> make world place gender equality happens 'women take leading roles protagonism society.,COOP SICREDI VANGUARDA PR_SP_RJ
